  x,y,z,rho,u,v,w,p
     4.237290,      0.341040,      0.000000,      0.819590,    300.668884,    151.288086,      0.000000,  60539.421875
     4.406780,      0.399090,      0.000000,      0.722164,    250.158249,    130.016541,      0.000000,  54213.808594
     4.576270,      0.446640,      0.000000,      0.654764,    183.092834,     90.925476,      0.000000,  49985.796875
     4.745760,      0.480330,      0.000000,      0.613452,    119.537636,     46.954735,      0.000000,  46570.960938
     4.915250,      0.497790,      0.000000,      0.589715,     78.944824,     11.034231,      0.000000,  43788.746094
     5.084750,      0.497790,      0.000000,      0.577337,     67.512146,    -12.346159,      0.000000,  42072.718750
     5.254240,      0.480330,      0.000000,      0.573194,     79.820335,    -26.212862,      0.000000,  41412.953125
     5.423730,      0.446640,      0.000000,      0.576865,    106.984749,    -35.409050,      0.000000,  41537.140625
     5.593220,      0.399090,      0.000000,      0.591273,    142.173782,    -43.031242,      0.000000,  42469.312500
     5.762710,      0.341040,      0.000000,      0.621441,    181.013992,    -50.460178,      0.000000,  44545.992188
     5.932200,      0.276570,      0.000000,      0.670041,    219.366302,    -58.555706,      0.000000,  47964.179688
     6.101700,      0.210230,      0.000000,      0.734918,    253.245926,    -67.409523,      0.000000,  52558.222656
     6.271190,      0.146700,      0.000000,      0.811623,    280.895142,    -75.676910,      0.000000,  58045.035156
     6.440680,      0.090440,      0.000000,      0.894175,    302.418915,    -81.109283,      0.000000,  64072.226562
     6.610170,      0.045420,      0.000000,      0.975789,    318.339294,    -80.020340,      0.000000,  70294.531250
     6.779660,      0.014820,      0.000000,      1.045707,    329.122681,    -68.727959,      0.000000,  76214.429688
     6.949150,      0.000800,      0.000000,      1.066529,    333.193726,    -49.676189,      0.000000,  78784.867188
     7.118640,      0.000000,      0.000000,      1.017162,    332.365387,    -29.266159,      0.000000,  75165.054688
     7.288140,      0.000000,      0.000000,      0.936054,    328.649292,    -11.005812,      0.000000,  68210.406250
     7.457630,      0.000000,      0.000000,      0.871173,    321.294647,      5.837509,      0.000000,  62892.058594
     7.627120,      0.000000,      0.000000,      0.839213,    311.788208,     20.790585,      0.000000,  60934.457031
     7.796610,      0.000000,      0.000000,      0.827414,    300.210205,     29.705090,      0.000000,  60849.707031
     7.966100,      0.000000,      0.000000,      0.816830,    285.977325,     30.160339,      0.000000,  60523.652344
     8.135590,      0.000000,      0.000000,      0.800016,    270.447052,     24.312943,      0.000000,  59182.082031
     8.305090,      0.000000,      0.000000,      0.780045,    256.356354,     16.106232,      0.000000,  57273.734375
     8.474580,      0.000000,      0.000000,      0.761511,    245.313797,      8.505244,      0.000000,  55415.015625
     8.644070,      0.000000,      0.000000,      0.749465,    237.823380,      4.187582,      0.000000,  54189.148438
     8.813560,      0.000000,      0.000000,      0.748530,    235.460709,      3.916004,      0.000000,  54083.226562
     8.983050,      0.000000,      0.000000,      0.746011,    235.300461,      0.463792,      0.000000,  53832.164062
     9.152540,      0.000000,      0.000000,      0.722456,    226.000671,     -5.969207,      0.000000,  51504.714844
     9.322030,      0.000000,      0.000000,      0.723818,    222.261429,      5.382827,      0.000000,  51903.675781
     9.491530,      0.000000,      0.000000,      0.736910,    246.819199,     10.416800,      0.000000,  54368.695312
     9.661020,      0.000000,      0.000000,      0.608950,    219.585587,    -64.192383,      0.000000,  46109.382812
     9.830510,      0.000000,      0.000000,      0.360958,   -203.145584,    196.491898,      0.000000,  19004.005859
    10.000000,      0.000000,      0.000000,      0.220486,  -1073.677124,   1172.245850,      0.000000, *************
     0.000000,      0.157895,      0.000000,      0.814700,    279.018738,      2.024678,      0.000000,  60887.785156
     0.169490,      0.157895,      0.000000,      0.826066,    282.025665,      5.474787,      0.000000,  62079.496094
     0.338980,      0.157895,      0.000000,      0.840698,    285.264526,      8.802800,      0.000000,  63600.746094
     0.508470,      0.157895,      0.000000,      0.829927,    280.053650,      4.906833,      0.000000,  62500.222656
     0.677970,      0.157895,      0.000000,      0.788421,    263.733826,     -5.440645,      0.000000,  58229.171875
     0.847460,      0.157895,      0.000000,      0.741350,    243.686783,    -15.052565,      0.000000,  53357.421875
     1.016950,      0.157895,      0.000000,      0.715201,    230.649841,    -17.231848,      0.000000,  50659.789062
     1.186440,      0.157895,      0.000000,      0.714594,    228.215622,    -12.187244,      0.000000,  50625.695312
     1.355930,      0.157895,      0.000000,      0.726690,    231.519958,     -5.179528,      0.000000,  51886.539062
     1.525420,      0.157895,      0.000000,      0.737533,    234.858078,     -0.282548,      0.000000,  52995.253906
     1.694920,      0.157895,      0.000000,      0.741320,    235.992386,      1.747285,      0.000000,  53374.726562
     1.864410,      0.157895,      0.000000,      0.739781,    235.534332,      2.264909,      0.000000,  53213.273438
     2.033900,      0.157895,      0.000000,      0.736820,    235.115997,      2.679600,      0.000000,  52910.058594
     2.203390,      0.157895,      0.000000,      0.732710,    235.247650,      2.636127,      0.000000,  52492.339844
     2.372880,      0.157895,      0.000000,      0.724405,    234.552017,      1.525093,      0.000000,  51653.484375
     2.542370,      0.157895,      0.000000,      0.714495,    233.853806,      0.615065,      0.000000,  50655.804688
     2.711860,      0.157895,      0.000000,      0.709958,    237.682663,      0.373196,      0.000000,  50078.542969
     2.881360,      0.157895,      0.000000,      0.735418,    255.579178,      0.088718,      0.000000,  51607.183594
     3.050850,      0.158653,      0.000000,      0.805020,    283.308533,      2.648461,      0.000000,  56483.859375
     3.220340,      0.171935,      0.000000,      0.891532,    305.890350,     12.963140,      0.000000,  63138.589844
     3.389830,      0.200924,      0.000000,      0.966708,    320.456482,     33.126492,      0.000000,  69486.640625
     3.559320,      0.243575,      0.000000,      1.018340,    329.250183,     61.316326,      0.000000,  74354.656250
     3.728810,      0.296874,      0.000000,      1.039365,    333.267303,     92.536507,      0.000000,  76919.406250
     3.898310,      0.357060,      0.000000,      1.024341,    331.177551,    120.286278,      0.000000,  76631.507812
     4.067800,      0.419908,      0.000000,      0.975265,    319.465576,    138.336349,      0.000000,  73799.195312
     4.237290,      0.480985,      0.000000,      0.904055,    293.459534,    141.901703,      0.000000,  69587.375000
     4.406780,      0.535980,      0.000000,      0.825504,    250.635284,    128.932571,      0.000000,  64914.714844
     4.576270,      0.581027,      0.000000,      0.749164,    195.740677,    101.976189,      0.000000,  59629.308594
     4.745760,      0.612944,      0.000000,      0.679269,    141.513321,     68.213974,      0.000000,  53458.347656
     4.915250,      0.629485,      0.000000,      0.619623,    101.902306,     35.829899,      0.000000,  47231.675781
     5.084750,      0.629485,      0.000000,      0.574986,     84.548012,      9.578397,      0.000000,  42291.339844
     5.254240,      0.612944,      0.000000,      0.548592,     88.878174,    -10.206609,      0.000000,  39314.546875
     5.423730,      0.581027,      0.000000,      0.541273,    109.515213,    -25.276297,      0.000000,  38247.078125
     5.593220,      0.535980,      0.000000,      0.552937,    140.537750,    -37.272186,      0.000000,  38840.402344
     5.762710,      0.480985,      0.000000,      0.582594,    176.745544,    -47.553162,      0.000000,  40832.253906
     5.932200,      0.419908,      0.000000,      0.626133,    212.837799,    -57.573448,      0.000000,  43764.250000
     6.101700,      0.357060,      0.000000,      0.677015,    244.437653,    -67.919022,      0.000000,  47068.312500
     6.271190,      0.296874,      0.000000,      0.730626,    270.106171,    -77.648415,      0.000000,  50444.835938
     6.440680,      0.243575,      0.000000,      0.784547,    290.233398,    -85.055817,      0.000000,  53828.691406
     6.610170,      0.200924,      0.000000,      0.839634,    305.443085,    -86.441635,      0.000000,  57483.078125
     6.779660,      0.171935,      0.000000,      0.896476,    316.422150,    -77.085640,      0.000000,  61919.660156
     6.949150,      0.158653,      0.000000,      0.926904,    320.137024,    -59.037964,      0.000000,  65206.988281
     7.118640,      0.157895,      0.000000,      0.918224,    318.544769,    -38.121338,      0.000000,  65572.156250
     7.288140,      0.157895,      0.000000,      0.899649,    316.184113,    -16.759285,      0.000000,  64940.371094
     7.457630,      0.157895,      0.000000,      0.891581,    312.939484,      4.812588,      0.000000,  65433.675781
     7.627120,      0.157895,      0.000000,      0.892303,    308.094025,     23.035057,      0.000000,  66789.789062
     7.796610,      0.157895,      0.000000,      0.886137,    299.478973,     32.695938,      0.000000,  67174.953125
     7.966100,      0.157895,      0.000000,      0.863533,    286.309631,     32.455658,      0.000000,  65479.371094
     8.135590,      0.157895,      0.000000,      0.829584,    270.760437,     25.574423,      0.000000,  62275.222656
     8.305090,      0.157895,      0.000000,      0.795461,    256.359680,     16.550758,      0.000000,  58864.027344
     8.474580,      0.157895,      0.000000,      0.768270,    245.106079,      8.514774,      0.000000,  56103.753906
     8.644070,      0.157895,      0.000000,      0.752449,    237.604507,      4.125964,      0.000000,  54490.648438
     8.813560,      0.157895,      0.000000,      0.749757,    235.455978,      3.696099,      0.000000,  54207.109375
     8.983050,      0.157895,      0.000000,      0.745610,    235.312592,     -0.842074,      0.000000,  53787.023438
     9.152540,      0.157895,      0.000000,      0.725652,    225.335983,     -7.484304,      0.000000,  51784.453125
     9.322030,      0.157895,      0.000000,      0.740701,    224.139282,      4.832573,      0.000000,  53385.820312
     9.491530,      0.157895,      0.000000,      0.757061,    252.386505,      5.102709,      0.000000,  55377.246094
     9.661020,      0.157895,      0.000000,      0.673673,    227.065430,    -77.401962,      0.000000,  49403.097656
     9.830510,      0.157895,      0.000000,      0.562166,     -7.598228,     99.571220,      0.000000,  41721.656250
    10.000000,      0.157895,      0.000000,      0.499305,   -105.886711,    290.270081,      0.000000,  25233.496094
     0.000000,      0.315789,      0.000000,      0.821627,    279.390564,      3.234990,      0.000000,  61614.464844
     0.169490,      0.315789,      0.000000,      0.832729,    282.486267,      6.071222,      0.000000,  62774.757812
     0.338980,      0.315789,      0.000000,      0.842177,    285.079163,      7.932930,      0.000000,  63755.363281
     0.508470,      0.315789,      0.000000,      0.821331,    278.363892,      2.651420,      0.000000,  61614.707031
     0.677970,      0.315789,      0.000000,      0.775789,    261.636749,     -7.234554,      0.000000,  56924.097656
     0.847460,      0.315789,      0.000000,      0.736021,    243.857788,    -13.918466,      0.000000,  52806.601562
     1.016950,      0.315789,      0.000000,      0.723297,    234.851440,    -12.390955,      0.000000,  51499.398438
     1.186440,      0.315789,      0.000000,      0.733303,    235.220291,     -5.432438,      0.000000,  52553.046875
     1.355930,      0.315789,      0.000000,      0.748422,    238.712463,      1.121987,      0.000000,  54113.746094
     1.525420,      0.315789,      0.000000,      0.755898,    240.478516,      4.316345,      0.000000,  54870.507812
     1.694920,      0.315789,      0.000000,      0.754027,    239.613235,      4.566165,      0.000000,  54667.660156
     1.864410,      0.315789,      0.000000,      0.747756,    237.558762,      3.770703,      0.000000,  54021.222656
     2.033900,      0.315789,      0.000000,      0.741597,    236.087128,      3.271407,      0.000000,  53392.222656
     2.203390,      0.315789,      0.000000,      0.735056,    235.430069,      2.577970,      0.000000,  52730.597656
     2.372880,      0.315789,      0.000000,      0.725598,    234.194092,      1.553722,      0.000000,  51782.039062
     2.542370,      0.315789,      0.000000,      0.716784,    233.613144,      2.093085,      0.000000,  50913.292969
     2.711860,      0.315789,      0.000000,      0.712312,    237.759109,      4.078801,      0.000000,  50380.710938
     2.881360,      0.315789,      0.000000,      0.728164,    254.248520,      4.565714,      0.000000,  51004.066406
     3.050850,      0.316505,      0.000000,      0.768293,    278.691895,      4.093029,      0.000000,  53000.835938
     3.220340,      0.329049,      0.000000,      0.811710,    298.068024,      8.057331,      0.000000,  55361.546875
     3.389830,      0.356428,      0.000000,      0.854740,    310.461884,     21.776012,      0.000000,  58420.398438
     3.559320,      0.396709,      0.000000,      0.903627,    318.437775,     46.254623,      0.000000,  62944.234375
     3.728810,      0.447047,      0.000000,      0.953804,    322.483521,     76.887367,      0.000000,  68487.656250
     3.898310,      0.503890,      0.000000,      0.989957,    320.502045,    106.254097,      0.000000,  73526.140625
     4.067800,      0.563247,      0.000000,      0.997523,    309.351257,    127.708595,      0.000000,  76561.117188
     4.237290,      0.620931,      0.000000,      0.971338,    286.358856,    136.924362,      0.000000,  76843.945312
     4.406780,      0.672870,      0.000000,      0.914985,    251.028625,    132.233658,      0.000000,  74150.335938
     4.576270,      0.715415,      0.000000,      0.836536,    206.981888,    114.895935,      0.000000,  68451.093750
     4.745760,      0.745558,      0.000000,      0.747030,    161.972794,     88.713104,      0.000000,  60369.734375
     4.915250,      0.761181,      0.000000,      0.660271,    125.004166,     58.525410,      0.000000,  51595.535156
     5.084750,      0.761181,      0.000000,      0.589730,    102.913773,     28.511246,      0.000000,  44125.851562
     5.254240,      0.745558,      0.000000,      0.544101,     98.623138,      1.596070,      0.000000,  39169.683594
     5.423730,      0.715415,      0.000000,      0.525963,    111.187447,    -20.463020,      0.000000,  36929.980469
     5.593220,      0.672870,      0.000000,      0.532999,    136.592773,    -37.466877,      0.000000,  36978.808594
     5.762710,      0.620931,      0.000000,      0.558593,    168.610168,    -51.097694,      0.000000,  38508.324219
     5.932200,      0.563247,      0.000000,      0.592326,    200.380280,    -63.818405,      0.000000,  40474.292969
     6.101700,      0.503890,      0.000000,      0.624294,    227.229446,    -76.764900,      0.000000,  42029.859375
     6.271190,      0.447047,      0.000000,      0.650820,    248.355057,    -89.200562,      0.000000,  42972.046875
     6.440680,      0.396709,      0.000000,      0.674056,    264.978027,    -99.548164,      0.000000,  43604.425781
     6.610170,      0.356428,      0.000000,      0.702345,    278.622162,   -103.774567,      0.000000,  44768.402344
     6.779660,      0.329049,      0.000000,      0.744884,    290.703186,    -96.081078,      0.000000,  47684.589844
     6.949150,      0.316505,      0.000000,      0.783885,    296.608826,    -77.706223,      0.000000,  51496.285156
     7.118640,      0.315789,      0.000000,      0.816090,    298.096252,    -52.700806,      0.000000,  55714.703125
     7.288140,      0.315789,      0.000000,      0.860066,    301.534180,    -23.305674,      0.000000,  61379.445312
     7.457630,      0.315789,      0.000000,      0.909222,    305.566132,      6.113960,      0.000000,  67715.679688
     7.627120,      0.315789,      0.000000,      0.942946,    306.279114,     28.341164,      0.000000,  72379.539062
     7.796610,      0.315789,      0.000000,      0.942512,    300.403015,     38.479668,      0.000000,  73215.843750
     7.966100,      0.315789,      0.000000,      0.908183,    287.903168,     37.007492,      0.000000,  70183.421875
     8.135590,      0.315789,      0.000000,      0.857670,    271.979858,     28.453829,      0.000000,  65193.714844
     8.305090,      0.315789,      0.000000,      0.810007,    256.929993,     18.017897,      0.000000,  60357.484375
     8.474580,      0.315789,      0.000000,      0.774813,    245.240524,      9.208768,      0.000000,  56768.359375
     8.644070,      0.315789,      0.000000,      0.755501,    237.706268,      4.480398,      0.000000,  54798.578125
     8.813560,      0.315789,      0.000000,      0.749791,    235.450897,      3.255244,      0.000000,  54211.929688
     8.983050,      0.315789,      0.000000,      0.742733,    234.611664,     -1.997826,      0.000000,  53498.710938
     9.152540,      0.315789,      0.000000,      0.729273,    225.388092,     -6.614625,      0.000000,  52142.457031
     9.322030,      0.315789,      0.000000,      0.753505,    227.886475,      5.443750,      0.000000,  54586.847656
     9.491530,      0.315789,      0.000000,      0.756553,    253.058350,     -1.737167,      0.000000,  54807.820312
     9.661020,      0.315789,      0.000000,      0.706636,    215.637314,    -67.857307,      0.000000,  51144.148438
     9.830510,      0.315789,      0.000000,      0.712458,     57.916912,     94.811852,      0.000000,  54570.960938
    10.000000,      0.315789,      0.000000,      0.672407,     65.705849,    144.431641,      0.000000,  48841.644531
     0.000000,      0.473684,      0.000000,      0.824942,    280.122742,      4.036218,      0.000000,  61962.589844
     0.169490,      0.473684,      0.000000,      0.833361,    282.708710,      5.929286,      0.000000,  62838.378906
     0.338980,      0.473684,      0.000000,      0.836489,    283.918823,      5.961225,      0.000000,  63160.300781
     0.508470,      0.473684,      0.000000,      0.810746,    275.681763,     -0.419493,      0.000000,  60505.546875
     0.677970,      0.473684,      0.000000,      0.769528,    259.488037,     -8.676239,      0.000000,  56239.234375
     0.847460,      0.473684,      0.000000,      0.742892,    245.375137,    -10.962909,      0.000000,  53471.742188
     1.016950,      0.473684,      0.000000,      0.744272,    241.054855,     -5.070252,      0.000000,  53635.851562
     1.186440,      0.473684,      0.000000,      0.761727,    243.943420,      3.559038,      0.000000,  55467.765625
     1.355930,      0.473684,      0.000000,      0.775625,    247.094513,      9.121626,      0.000000,  56904.757812
     1.525420,      0.473684,      0.000000,      0.776400,    246.852859,     10.088460,      0.000000,  56971.757812
     1.694920,      0.473684,      0.000000,      0.766926,    243.669525,      8.117033,      0.000000,  55986.023438
     1.864410,      0.473684,      0.000000,      0.754847,    239.783981,      5.655761,      0.000000,  54742.671875
     2.033900,      0.473684,      0.000000,      0.744954,    237.093033,      4.016441,      0.000000,  53732.289062
     2.203390,      0.473684,      0.000000,      0.736408,    235.647812,      2.673478,      0.000000,  52867.960938
     2.372880,      0.473684,      0.000000,      0.727303,    234.142975,      1.787213,      0.000000,  51956.464844
     2.542370,      0.473684,      0.000000,      0.721238,    233.938354,      3.211085,      0.000000,  51368.500000
     2.711860,      0.473684,      0.000000,      0.718756,    238.267227,      5.742014,      0.000000,  51044.671875
     2.881360,      0.473684,      0.000000,      0.729630,    252.875031,      4.906107,      0.000000,  51220.171875
     3.050850,      0.474358,      0.000000,      0.754466,    273.703918,      0.490150,      0.000000,  51804.003906
     3.220340,      0.486164,      0.000000,      0.777391,    289.881470,     -1.266079,      0.000000,  52224.691406
     3.389830,      0.511933,      0.000000,      0.803440,    300.382507,      7.308257,      0.000000,  53630.378906
     3.559320,      0.549844,      0.000000,      0.844323,    307.640961,     29.499306,      0.000000,  57366.496094
     3.728810,      0.597221,      0.000000,      0.897290,    311.459290,     61.105232,      0.000000,  63211.832031
     3.898310,      0.650720,      0.000000,      0.946452,    309.332886,     93.727409,      0.000000,  69571.398438
     4.067800,      0.706585,      0.000000,      0.974235,    298.679565,    119.769188,      0.000000,  74572.093750
     4.237290,      0.760876,      0.000000,      0.970378,    278.139374,    134.441544,      0.000000,  76883.109375
     4.406780,      0.809760,      0.000000,      0.933447,    248.187897,    135.757431,      0.000000,  75843.281250
     4.576270,      0.849802,      0.000000,      0.868670,    211.736618,    124.217957,      0.000000,  71367.867188
     4.745760,      0.878173,      0.000000,      0.786236,    173.983826,    102.247406,      0.000000,  64128.027344
     4.915250,      0.892876,      0.000000,      0.699906,    141.049896,     73.348801,      0.000000,  55653.753906
     5.084750,      0.892876,      0.000000,      0.623890,    118.378799,     41.347004,      0.000000,  47793.492188
     5.254240,      0.878173,      0.000000,      0.568731,    109.612122,     10.010017,      0.000000,  41891.164062
     5.423730,      0.849802,      0.000000,      0.538867,    115.634399,    -17.634529,      0.000000,  38408.277344
     5.593220,      0.809760,      0.000000,      0.532192,    133.672668,    -40.626816,      0.000000,  37012.562500
     5.762710,      0.760876,      0.000000,      0.540849,    157.747314,    -60.465439,      0.000000,  36832.742188
     5.932200,      0.706585,      0.000000,      0.554035,    181.282623,    -79.415970,      0.000000,  36846.167969
     6.101700,      0.650720,      0.000000,      0.564083,    200.450104,    -98.168427,      0.000000,  36441.777344
     6.271190,      0.597221,      0.000000,      0.571364,    215.678955,   -115.334053,      0.000000,  35750.964844
     6.440680,      0.549844,      0.000000,      0.582182,    229.555222,   -128.495377,      0.000000,  35363.191406
     6.610170,      0.511933,      0.000000,      0.607298,    244.705063,   -132.579498,      0.000000,  36263.968750
     6.779660,      0.486164,      0.000000,      0.655346,    262.147675,   -121.364990,      0.000000,  39618.992188
     6.949150,      0.474358,      0.000000,      0.708544,    274.326843,    -97.061943,      0.000000,  44605.597656
     7.118640,      0.473684,      0.000000,      0.763814,    281.884979,    -63.580120,      0.000000,  50961.031250
     7.288140,      0.473684,      0.000000,      0.835242,    291.228149,    -24.998760,      0.000000,  59357.175781
     7.457630,      0.473684,      0.000000,      0.907131,    299.826935,     10.341152,      0.000000,  67928.507812
     7.627120,      0.473684,      0.000000,      0.951558,    302.899780,     34.128601,      0.000000,  73531.257812
     7.796610,      0.473684,      0.000000,      0.950792,    297.779175,     43.183334,      0.000000,  74180.250000
     7.966100,      0.473684,      0.000000,      0.911553,    285.428589,     39.840588,      0.000000,  70551.882812
     8.135590,      0.473684,      0.000000,      0.856918,    269.694702,     29.677776,      0.000000,  65107.394531
     8.305090,      0.473684,      0.000000,      0.807592,    255.064346,     18.296577,      0.000000,  60100.097656
     8.474580,      0.473684,      0.000000,      0.772625,    243.964020,      9.196113,      0.000000,  56540.054688
     8.644070,      0.473684,      0.000000,      0.753901,    237.035904,      4.355052,      0.000000,  54634.722656
     8.813560,      0.473684,      0.000000,      0.747445,    234.961029,      2.659226,      0.000000,  53976.296875
     8.983050,      0.473684,      0.000000,      0.740449,    233.925171,     -2.279130,      0.000000,  53269.808594
     9.152540,      0.473684,      0.000000,      0.732496,    226.132065,     -4.369127,      0.000000,  52469.710938
     9.322030,      0.473684,      0.000000,      0.758026,    231.026672,      6.859592,      0.000000,  54998.402344
     9.491530,      0.473684,      0.000000,      0.748587,    252.887451,     -6.262185,      0.000000,  53746.070312
     9.661020,      0.473684,      0.000000,      0.713447,    211.423508,    -61.557419,      0.000000,  51037.023438
     9.830510,      0.473684,      0.000000,      0.771459,     92.617638,     98.216759,      0.000000,  59436.414062
    10.000000,      0.473684,      0.000000,      0.745085,    116.945702,    109.116608,      0.000000,  56300.578125
     0.000000,      0.631579,      0.000000,      0.826789,    280.810669,      4.137018,      0.000000,  62156.296875
     0.169490,      0.631579,      0.000000,      0.831753,    282.563873,      5.103860,      0.000000,  62668.160156
     0.338980,      0.631579,      0.000000,      0.829181,    282.243896,      3.697269,      0.000000,  62394.558594
     0.508470,      0.631579,      0.000000,      0.802296,    273.099915,     -2.736500,      0.000000,  59607.078125
     0.677970,      0.631579,      0.000000,      0.769202,    258.439026,     -8.173885,      0.000000,  56161.277344
     0.847460,      0.631579,      0.000000,      0.756791,    248.436539,     -5.679201,      0.000000,  54871.109375
     1.016950,      0.631579,      0.000000,      0.770593,    248.165787,      3.847008,      0.000000,  56337.929688
     1.186440,      0.631579,      0.000000,      0.792693,    252.630936,     13.168675,      0.000000,  58657.796875
     1.355930,      0.631579,      0.000000,      0.803053,    254.920853,     17.153494,      0.000000,  59731.164062
     1.525420,      0.631579,      0.000000,      0.795952,    252.579559,     15.674115,      0.000000,  58984.550781
     1.694920,      0.631579,      0.000000,      0.778578,    247.176910,     11.429205,      0.000000,  57182.210938
     1.864410,      0.631579,      0.000000,      0.760763,    241.580902,      7.307741,      0.000000,  55347.070312
     2.033900,      0.631579,      0.000000,      0.747438,    237.787216,      4.628956,      0.000000,  53984.914062
     2.203390,      0.631579,      0.000000,      0.737491,    235.744598,      2.864881,      0.000000,  52977.765625
     2.372880,      0.631579,      0.000000,      0.729033,    234.185608,      2.204322,      0.000000,  52131.027344
     2.542370,      0.631579,      0.000000,      0.724626,    234.276321,      4.044802,      0.000000,  51709.578125
     2.711860,      0.631579,      0.000000,      0.722305,    238.397888,      6.328094,      0.000000,  51406.226562
     2.881360,      0.631579,      0.000000,      0.728960,    251.225540,      4.222093,      0.000000,  51217.644531
     3.050850,      0.632211,      0.000000,      0.745933,    269.520905,     -2.180440,      0.000000,  51146.933594
     3.220340,      0.643279,      0.000000,      0.761165,    283.981018,     -6.309703,      0.000000,  50923.742188
     3.389830,      0.667437,      0.000000,      0.780564,    293.612396,     -0.373765,      0.000000,  51737.226562
     3.559320,      0.702979,      0.000000,      0.814409,    300.067596,     19.123333,      0.000000,  54805.632812
     3.728810,      0.747395,      0.000000,      0.860149,    302.674652,     48.582001,      0.000000,  59940.632812
     3.898310,      0.797550,      0.000000,      0.904573,    299.200287,     80.303581,      0.000000,  65789.820312
     4.067800,      0.849924,      0.000000,      0.933141,    287.868073,    107.063843,      0.000000,  70731.351562
     4.237290,      0.900821,      0.000000,      0.936747,    268.277222,    124.126320,      0.000000,  73530.406250
     4.406780,      0.946650,      0.000000,      0.912868,    241.511734,    129.352554,      0.000000,  73501.031250
     4.576270,      0.984190,      0.000000,      0.864163,    210.216339,    122.831116,      0.000000,  70473.007812
     4.745760,      1.010787,      0.000000,      0.797387,    178.391739,    106.246910,      0.000000,  64872.488281
     4.915250,      1.024571,      0.000000,      0.722763,    150.601227,     82.163452,      0.000000,  57786.054688
     5.084750,      1.024571,      0.000000,      0.652132,    131.001663,     53.426598,      0.000000,  50661.253906
     5.254240,      1.010787,      0.000000,      0.595434,    122.386742,     22.823790,      0.000000,  44703.496094
     5.423730,      0.984190,      0.000000,      0.557392,    125.121727,     -7.407431,      0.000000,  40422.000000
     5.593220,      0.946650,      0.000000,      0.536214,    136.436890,    -36.336140,      0.000000,  37577.320312
     5.762710,      0.900821,      0.000000,      0.525165,    151.352036,    -64.346733,      0.000000,  35483.339844
     5.932200,      0.849924,      0.000000,      0.516815,    165.190704,    -91.899696,      0.000000,  33495.136719
     6.101700,      0.797550,      0.000000,      0.508783,    176.264343,   -117.866982,      0.000000,  31491.111328
     6.271190,      0.747395,      0.000000,      0.506462,    187.138062,   -139.093018,      0.000000,  30005.263672
     6.440680,      0.702979,      0.000000,      0.518807,    202.039383,   -151.716309,      0.000000,  29807.691406
     6.610170,      0.667437,      0.000000,      0.554916,    223.169189,   -150.712097,      0.000000,  31731.888672
     6.779660,      0.643279,      0.000000,      0.617330,    247.973892,   -132.562744,      0.000000,  36418.558594
     6.949150,      0.632211,      0.000000,      0.683640,    265.379822,   -102.440552,      0.000000,  42607.792969
