  x,y,z,rho,u,v,w,p
     4.781638,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.868577,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     4.955516,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.042455,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.129394,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.216332,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.303271,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.390210,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.477149,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.564088,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.651027,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.737966,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.824905,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.911844,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     5.998783,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.085721,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.172660,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.259599,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.346538,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.433477,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.520416,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.607355,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.694293,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.781232,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.868171,      0.435930,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
