  220,      0.003598,      0.001048,      0.001060,      0.014121
  225,      0.003346,      0.000996,      0.001035,      0.012910
  230,      0.003224,      0.000947,      0.001002,      0.012738
  235,      0.003144,      0.000900,      0.000972,      0.012943
  240,      0.003077,      0.000851,      0.000947,      0.013149
  245,      0.003035,      0.000808,      0.000929,      0.013404
  250,      0.003014,      0.000767,      0.000913,      0.013492
  255,      0.002996,      0.000735,      0.000902,      0.013444
  260,      0.002964,      0.000709,      0.000904,      0.013305
  265,      0.002914,      0.000686,      0.000899,      0.013127
  270,      0.002877,      0.000663,      0.000884,      0.012891
  275,      0.002849,      0.000640,      0.000858,      0.012653
  280,      0.002861,      0.000619,      0.000819,      0.012574
  285,      0.002872,      0.000603,      0.000773,      0.012546
  290,      0.002844,      0.000592,      0.000721,      0.012352
  295,      0.002781,      0.000585,      0.000662,      0.011967
  300,      0.002706,      0.000575,      0.000619,      0.011467
  305,      0.002636,      0.000565,      0.000585,      0.010961
  310,      0.002591,      0.000557,      0.000554,      0.010563
  315,      0.002568,      0.000550,      0.000526,      0.010275
  320,      0.002550,      0.000545,      0.000505,      0.010103
  325,      0.002536,      0.000536,      0.000492,      0.010030
  330,      0.002526,      0.000523,      0.000488,      0.010004
  335,      0.002513,      0.000506,      0.000490,      0.010015
  340,      0.002493,      0.000487,      0.000494,      0.010035
  345,      0.002463,      0.000467,      0.000503,      0.009998
  350,      0.002423,      0.000450,      0.000517,      0.009898
  355,      0.002372,      0.000442,      0.000532,      0.009728
  360,      0.002316,      0.000444,      0.000544,      0.009512
  365,      0.002256,      0.000453,      0.000552,      0.009270
  370,      0.002197,      0.000471,      0.000555,      0.009001
  375,      0.002140,      0.000490,      0.000553,      0.008734
  380,      0.002093,      0.000510,      0.000546,      0.008512
  385,      0.002059,      0.000528,      0.000531,      0.008362
  390,      0.002036,      0.000544,      0.000509,      0.008286
  395,      0.002018,      0.000557,      0.000481,      0.008253
  400,      0.002004,      0.000568,      0.000450,      0.008229
  405,      0.001984,      0.000575,      0.000419,      0.008196
  410,      0.001955,      0.000580,      0.000391,      0.008119
  415,      0.001914,      0.000583,      0.000369,      0.007992
  420,      0.001859,      0.000584,      0.000354,      0.007806
  425,      0.001796,      0.000584,      0.000346,      0.007557
  430,      0.001729,      0.000582,      0.000343,      0.007265
  435,      0.001657,      0.000576,      0.000345,      0.006944
  440,      0.001586,      0.000569,      0.000347,      0.006619
  445,      0.001521,      0.000558,      0.000348,      0.006320
  450,      0.001467,      0.000546,      0.000345,      0.006061
  455,      0.001426,      0.000530,      0.000338,      0.005860
  460,      0.001400,      0.000513,      0.000328,      0.005726
  465,      0.001387,      0.000493,      0.000318,      0.005658
  470,      0.001388,      0.000472,      0.000311,      0.005658
  475,      0.001403,      0.000451,      0.000304,      0.005720
  480,      0.001425,      0.000430,      0.000297,      0.005847
  485,      0.001448,      0.000409,      0.000289,      0.005987
  490,      0.001470,      0.000391,      0.000281,      0.006118
  495,      0.001490,      0.000376,      0.000275,      0.006210
  500,      0.001508,      0.000366,      0.000269,      0.006272
  505,      0.001525,      0.000356,      0.000266,      0.006331
  510,      0.001535,      0.000345,      0.000266,      0.006386
  515,      0.001543,      0.000332,      0.000268,      0.006427
  520,      0.001551,      0.000317,      0.000272,      0.006481
  525,      0.001558,      0.000302,      0.000278,      0.006536
  530,      0.001561,      0.000287,      0.000283,      0.006577
  535,      0.001559,      0.000275,      0.000287,      0.006595
  540,      0.001556,      0.000265,      0.000287,      0.006597
  545,      0.001552,      0.000258,      0.000284,      0.006595
  550,      0.001548,      0.000251,      0.000278,      0.006590
  555,      0.001544,      0.000244,      0.000269,      0.006591
  560,      0.001544,      0.000237,      0.000257,      0.006600
  565,      0.001549,      0.000231,      0.000243,      0.006625
  570,      0.001562,      0.000226,      0.000230,      0.006688
  575,      0.001574,      0.000220,      0.000219,      0.006777
  580,      0.001584,      0.000214,      0.000209,      0.006853
  585,      0.001589,      0.000208,      0.000201,      0.006901
  590,      0.001585,      0.000200,      0.000193,      0.006912
  595,      0.001573,      0.000190,      0.000186,      0.006879
  600,      0.001552,      0.000180,      0.000180,      0.006801
  605,      0.001523,      0.000169,      0.000176,      0.006678
  610,      0.001492,      0.000159,      0.000174,      0.006533
  615,      0.001461,      0.000152,      0.000174,      0.006384
  620,      0.001429,      0.000147,      0.000176,      0.006231
  625,      0.001398,      0.000142,      0.000179,      0.006073
  630,      0.001367,      0.000138,      0.000182,      0.005913
  635,      0.001336,      0.000139,      0.000186,      0.005751
  640,      0.001305,      0.000145,      0.000190,      0.005589
  645,      0.001276,      0.000153,      0.000192,      0.005429
  650,      0.001249,      0.000163,      0.000194,      0.005272
  655,      0.001225,      0.000172,      0.000194,      0.005124
  660,      0.001205,      0.000179,      0.000193,      0.004994
  665,      0.001190,      0.000184,      0.000190,      0.004894
  670,      0.001179,      0.000187,      0.000186,      0.004824
  675,      0.001170,      0.000188,      0.000182,      0.004772
  680,      0.001161,      0.000187,      0.000177,      0.004724
  685,      0.001150,      0.000184,      0.000172,      0.004671
  690,      0.001138,      0.000181,      0.000167,      0.004603
  695,      0.001122,      0.000178,      0.000162,      0.004516
  700,      0.001103,      0.000174,      0.000158,      0.004413
  705,      0.001081,      0.000173,      0.000154,      0.004299
  710,      0.001054,      0.000175,      0.000151,      0.004170
  715,      0.001023,      0.000179,      0.000147,      0.004028
  720,      0.000990,      0.000185,      0.000144,      0.003878
  725,      0.000954,      0.000192,      0.000141,      0.003723
  730,      0.000919,      0.000199,      0.000141,      0.003575
  735,      0.000885,      0.000207,      0.000142,      0.003438
  740,      0.000853,      0.000215,      0.000146,      0.003306
  745,      0.000821,      0.000223,      0.000151,      0.003179
  750,      0.000790,      0.000230,      0.000156,      0.003054
  755,      0.000759,      0.000237,      0.000160,      0.002932
  760,      0.000729,      0.000242,      0.000164,      0.002807
  765,      0.000701,      0.000247,      0.000167,      0.002679
  770,      0.000679,      0.000250,      0.000168,      0.002564
  775,      0.000665,      0.000252,      0.000168,      0.002485
  780,      0.000660,      0.000253,      0.000166,      0.002457
  785,      0.000659,      0.000253,      0.000162,      0.002471
  790,      0.000663,      0.000252,      0.000157,      0.002510
  795,      0.000673,      0.000250,      0.000151,      0.002574
  800,      0.000684,      0.000248,      0.000144,      0.002654
  805,      0.000695,      0.000244,      0.000137,      0.002731
  810,      0.000704,      0.000240,      0.000129,      0.002796
  815,      0.000709,      0.000237,      0.000120,      0.002840
  820,      0.000709,      0.000234,      0.000111,      0.002862
  825,      0.000703,      0.000233,      0.000102,      0.002861
  830,      0.000694,      0.000231,      0.000096,      0.002842
  835,      0.000681,      0.000230,      0.000098,      0.002813
  840,      0.000670,      0.000230,      0.000103,      0.002784
  845,      0.000664,      0.000230,      0.000108,      0.002769
  850,      0.000665,      0.000230,      0.000114,      0.002788
  855,      0.000668,      0.000230,      0.000120,      0.002824
  860,      0.000671,      0.000230,      0.000125,      0.002861
  865,      0.000674,      0.000229,      0.000129,      0.002899
  870,      0.000677,      0.000229,      0.000132,      0.002932
  875,      0.000679,      0.000229,      0.000134,      0.002963
  880,      0.000680,      0.000229,      0.000134,      0.002986
  885,      0.000681,      0.000228,      0.000132,      0.003002
  890,      0.000679,      0.000226,      0.000129,      0.003010
  895,      0.000673,      0.000224,      0.000125,      0.003003
  900,      0.000664,      0.000221,      0.000119,      0.002977
  905,      0.000656,      0.000218,      0.000113,      0.002936
  910,      0.000649,      0.000215,      0.000105,      0.002898
  915,      0.000644,      0.000212,      0.000099,      0.002870
  920,      0.000636,      0.000209,      0.000095,      0.002831
  925,      0.000625,      0.000205,      0.000095,      0.002779
  930,      0.000611,      0.000202,      0.000097,      0.002710
  935,      0.000593,      0.000198,      0.000101,      0.002623
  940,      0.000573,      0.000194,      0.000106,      0.002527
  945,      0.000552,      0.000191,      0.000111,      0.002429
  950,      0.000534,      0.000187,      0.000115,      0.002346
  955,      0.000522,      0.000183,      0.000119,      0.002298
  960,      0.000521,      0.000180,      0.000121,      0.002283
  965,      0.000528,      0.000177,      0.000121,      0.002284
  970,      0.000538,      0.000175,      0.000120,      0.002308
  975,      0.000547,      0.000174,      0.000118,      0.002347
  980,      0.000556,      0.000172,      0.000114,      0.002386
  985,      0.000563,      0.000171,      0.000110,      0.002422
  990,      0.000567,      0.000170,      0.000104,      0.002449
  995,      0.000570,      0.000169,      0.000098,      0.002465
 1000,      0.000568,      0.000169,      0.000091,      0.002466
 1005,      0.000564,      0.000168,      0.000084,      0.002451
 1010,      0.000555,      0.000168,      0.000078,      0.002417
 1015,      0.000543,      0.000167,      0.000074,      0.002366
 1020,      0.000528,      0.000167,      0.000073,      0.002299
 1025,      0.000509,      0.000166,      0.000073,      0.002218
 1030,      0.000489,      0.000165,      0.000076,      0.002126
 1035,      0.000466,      0.000164,      0.000079,      0.002029
 1040,      0.000444,      0.000163,      0.000083,      0.001929
 1045,      0.000422,      0.000162,      0.000086,      0.001830
 1050,      0.000402,      0.000160,      0.000089,      0.001735
 1055,      0.000385,      0.000158,      0.000092,      0.001646
 1060,      0.000370,      0.000156,      0.000093,      0.001572
 1065,      0.000359,      0.000154,      0.000093,      0.001519
 1070,      0.000351,      0.000151,      0.000093,      0.001486
 1075,      0.000347,      0.000148,      0.000091,      0.001477
 1080,      0.000348,      0.000145,      0.000088,      0.001497
 1085,      0.000357,      0.000142,      0.000085,      0.001544
 1090,      0.000372,      0.000139,      0.000081,      0.001609
 1095,      0.000386,      0.000135,      0.000077,      0.001681
 1100,      0.000400,      0.000132,      0.000072,      0.001748
 1105,      0.000411,      0.000128,      0.000067,      0.001804
 1110,      0.000419,      0.000125,      0.000063,      0.001843
 1115,      0.000423,      0.000121,      0.000061,      0.001865
 1120,      0.000423,      0.000118,      0.000060,      0.001869
 1125,      0.000421,      0.000115,      0.000061,      0.001854
 1130,      0.000416,      0.000111,      0.000064,      0.001821
 1135,      0.000408,      0.000108,      0.000067,      0.001770
 1140,      0.000399,      0.000105,      0.000070,      0.001705
 1145,      0.000389,      0.000103,      0.000074,      0.001630
 1150,      0.000378,      0.000101,      0.000076,      0.001565
 1155,      0.000366,      0.000099,      0.000078,      0.001505
 1160,      0.000355,      0.000098,      0.000079,      0.001453
 1165,      0.000346,      0.000097,      0.000078,      0.001410
 1170,      0.000339,      0.000096,      0.000077,      0.001377
 1175,      0.000334,      0.000096,      0.000075,      0.001355
 1180,      0.000332,      0.000096,      0.000073,      0.001343
 1185,      0.000332,      0.000095,      0.000069,      0.001338
 1190,      0.000331,      0.000095,      0.000066,      0.001335
 1195,      0.000330,      0.000095,      0.000062,      0.001331
 1200,      0.000327,      0.000094,      0.000059,      0.001320
 1205,      0.000323,      0.000095,      0.000057,      0.001304
 1210,      0.000317,      0.000095,      0.000056,      0.001281
 1215,      0.000308,      0.000096,      0.000055,      0.001257
 1220,      0.000300,      0.000097,      0.000056,      0.001235
 1225,      0.000292,      0.000099,      0.000056,      0.001209
 1230,      0.000285,      0.000100,      0.000057,      0.001179
 1235,      0.000278,      0.000100,      0.000057,      0.001148
 1240,      0.000272,      0.000100,      0.000058,      0.001117
 1245,      0.000267,      0.000100,      0.000058,      0.001088
 1250,      0.000264,      0.000100,      0.000058,      0.001061
 1255,      0.000262,      0.000099,      0.000058,      0.001037
 1260,      0.000263,      0.000098,      0.000058,      0.001019
 1265,      0.000267,      0.000096,      0.000058,      0.001014
 1270,      0.000275,      0.000094,      0.000058,      0.001033
 1275,      0.000289,      0.000092,      0.000057,      0.001085
 1280,      0.000301,      0.000090,      0.000055,      0.001151
 1285,      0.000312,      0.000087,      0.000053,      0.001210
 1290,      0.000321,      0.000084,      0.000051,      0.001260
 1295,      0.000328,      0.000081,      0.000048,      0.001300
 1300,      0.000333,      0.000078,      0.000045,      0.001328
 1305,      0.000335,      0.000074,      0.000043,      0.001345
 1310,      0.000335,      0.000070,      0.000041,      0.001350
 1315,      0.000333,      0.000066,      0.000041,      0.001347
 1320,      0.000329,      0.000062,      0.000042,      0.001334
 1325,      0.000324,      0.000058,      0.000043,      0.001313
 1330,      0.000320,      0.000054,      0.000044,      0.001286
 1335,      0.000315,      0.000050,      0.000046,      0.001255
 1340,      0.000311,      0.000047,      0.000047,      0.001232
 1345,      0.000308,      0.000043,      0.000049,      0.001218
 1350,      0.000306,      0.000040,      0.000050,      0.001211
 1355,      0.000305,      0.000037,      0.000050,      0.001213
 1360,      0.000306,      0.000034,      0.000050,      0.001222
 1365,      0.000310,      0.000030,      0.000049,      0.001242
 1370,      0.000314,      0.000027,      0.000048,      0.001266
 1375,      0.000318,      0.000023,      0.000047,      0.001288
 1380,      0.000321,      0.000021,      0.000045,      0.001311
 1385,      0.000325,      0.000019,      0.000043,      0.001332
 1390,      0.000328,      0.000018,      0.000041,      0.001354
 1395,      0.000332,      0.000018,      0.000038,      0.001374
 1400,      0.000334,      0.000018,      0.000036,      0.001391
 1405,      0.000336,      0.000019,      0.000034,      0.001403
 1410,      0.000336,      0.000019,      0.000033,      0.001409
 1415,      0.000335,      0.000020,      0.000033,      0.001406
 1420,      0.000332,      0.000020,      0.000033,      0.001397
 1425,      0.000329,      0.000021,      0.000034,      0.001381
 1430,      0.000324,      0.000022,      0.000035,      0.001358
 1435,      0.000318,      0.000023,      0.000036,      0.001330
 1440,      0.000313,      0.000024,      0.000037,      0.001299
 1445,      0.000307,      0.000025,      0.000038,      0.001264
 1450,      0.000303,      0.000027,      0.000039,      0.001232
 1455,      0.000299,      0.000028,      0.000040,      0.001207
 1460,      0.000297,      0.000029,      0.000040,      0.001191
 1465,      0.000297,      0.000030,      0.000040,      0.001185
 1470,      0.000297,      0.000032,      0.000040,      0.001181
 1475,      0.000296,      0.000034,      0.000039,      0.001179
 1480,      0.000296,      0.000036,      0.000038,      0.001177
 1485,      0.000295,      0.000038,      0.000037,      0.001173
 1490,      0.000294,      0.000041,      0.000035,      0.001166
 1495,      0.000291,      0.000043,      0.000033,      0.001155
 1500,      0.000288,      0.000045,      0.000031,      0.001140
 1505,      0.000284,      0.000048,      0.000030,      0.001119
 1510,      0.000278,      0.000050,      0.000029,      0.001092
 1515,      0.000270,      0.000052,      0.000029,      0.001060
 1520,      0.000262,      0.000054,      0.000030,      0.001020
 1525,      0.000252,      0.000056,      0.000030,      0.000976
 1530,      0.000241,      0.000057,      0.000031,      0.000928
 1535,      0.000229,      0.000059,      0.000031,      0.000878
 1540,      0.000218,      0.000060,      0.000032,      0.000828
 1545,      0.000207,      0.000062,      0.000033,      0.000778
 1550,      0.000196,      0.000063,      0.000033,      0.000731
 1555,      0.000187,      0.000064,      0.000033,      0.000691
 1560,      0.000179,      0.000065,      0.000033,      0.000657
 1565,      0.000172,      0.000066,      0.000032,      0.000631
 1570,      0.000167,      0.000067,      0.000031,      0.000611
 1575,      0.000163,      0.000067,      0.000030,      0.000599
 1580,      0.000161,      0.000068,      0.000028,      0.000592
 1585,      0.000160,      0.000068,      0.000026,      0.000589
 1590,      0.000159,      0.000068,      0.000024,      0.000587
 1595,      0.000158,      0.000068,      0.000022,      0.000583
 1600,      0.000155,      0.000068,      0.000021,      0.000576
 1605,      0.000152,      0.000067,      0.000020,      0.000564
 1610,      0.000148,      0.000067,      0.000020,      0.000548
 1615,      0.000143,      0.000067,      0.000020,      0.000531
 1620,      0.000139,      0.000066,      0.000021,      0.000518
 1625,      0.000136,      0.000066,      0.000022,      0.000509
 1630,      0.000136,      0.000066,      0.000022,      0.000507
 1635,      0.000135,      0.000065,      0.000023,      0.000510
 1640,      0.000136,      0.000065,      0.000024,      0.000518
 1645,      0.000137,      0.000065,      0.000025,      0.000531
 1650,      0.000137,      0.000065,      0.000025,      0.000545
 1655,      0.000139,      0.000066,      0.000026,      0.000560
 1660,      0.000139,      0.000066,      0.000026,      0.000575
 1665,      0.000140,      0.000067,      0.000027,      0.000588
 1670,      0.000141,      0.000068,      0.000026,      0.000601
 1675,      0.000141,      0.000068,      0.000026,      0.000613
 1680,      0.000142,      0.000069,      0.000024,      0.000624
 1685,      0.000142,      0.000069,      0.000023,      0.000634
 1690,      0.000142,      0.000069,      0.000022,      0.000642
 1695,      0.000141,      0.000069,      0.000020,      0.000648
 1700,      0.000140,      0.000069,      0.000020,      0.000651
 1705,      0.000138,      0.000068,      0.000019,      0.000650
 1710,      0.000136,      0.000068,      0.000019,      0.000647
 1715,      0.000134,      0.000067,      0.000020,      0.000642
 1720,      0.000131,      0.000067,      0.000020,      0.000635
 1725,      0.000128,      0.000066,      0.000021,      0.000627
 1730,      0.000125,      0.000066,      0.000022,      0.000618
 1735,      0.000123,      0.000065,      0.000022,      0.000609
 1740,      0.000121,      0.000065,      0.000023,      0.000602
 1745,      0.000120,      0.000064,      0.000023,      0.000596
 1750,      0.000121,      0.000064,      0.000023,      0.000591
 1755,      0.000122,      0.000063,      0.000023,      0.000589
 1760,      0.000124,      0.000063,      0.000022,      0.000592
 1765,      0.000125,      0.000062,      0.000022,      0.000597
 1770,      0.000126,      0.000062,      0.000021,      0.000602
 1775,      0.000127,      0.000061,      0.000019,      0.000606
 1780,      0.000127,      0.000061,      0.000018,      0.000609
 1785,      0.000126,      0.000060,      0.000016,      0.000609
 1790,      0.000125,      0.000060,      0.000015,      0.000606
 1795,      0.000124,      0.000059,      0.000014,      0.000600
 1800,      0.000122,      0.000059,      0.000014,      0.000591
 1805,      0.000118,      0.000058,      0.000014,      0.000578
 1810,      0.000114,      0.000057,      0.000014,      0.000563
 1815,      0.000110,      0.000057,      0.000014,      0.000546
 1820,      0.000105,      0.000056,      0.000015,      0.000528
 1825,      0.000100,      0.000055,      0.000015,      0.000509
 1830,      0.000095,      0.000055,      0.000015,      0.000489
 1835,      0.000091,      0.000054,      0.000016,      0.000470
 1840,      0.000087,      0.000053,      0.000016,      0.000452
 1845,      0.000084,      0.000052,      0.000016,      0.000436
 1850,      0.000082,      0.000051,      0.000017,      0.000423
 1855,      0.000080,      0.000050,      0.000017,      0.000413
 1860,      0.000080,      0.000049,      0.000016,      0.000406
 1865,      0.000081,      0.000048,      0.000016,      0.000401
 1870,      0.000082,      0.000047,      0.000015,      0.000399
 1875,      0.000083,      0.000045,      0.000015,      0.000400
 1880,      0.000084,      0.000044,      0.000014,      0.000402
 1885,      0.000085,      0.000043,      0.000013,      0.000404
 1890,      0.000086,      0.000042,      0.000012,      0.000405
 1895,      0.000086,      0.000040,      0.000011,      0.000403
 1900,      0.000086,      0.000039,      0.000011,      0.000399
 1905,      0.000085,      0.000038,      0.000011,      0.000392
 1910,      0.000083,      0.000037,      0.000011,      0.000382
 1915,      0.000081,      0.000035,      0.000012,      0.000368
 1920,      0.000079,      0.000034,      0.000012,      0.000351
 1925,      0.000077,      0.000033,      0.000013,      0.000332
 1930,      0.000075,      0.000032,      0.000013,      0.000311
 1935,      0.000073,      0.000031,      0.000014,      0.000296
 1940,      0.000071,      0.000030,      0.000014,      0.000284
 1945,      0.000070,      0.000029,      0.000014,      0.000275
 1950,      0.000069,      0.000028,      0.000014,      0.000269
 1955,      0.000068,      0.000027,      0.000014,      0.000265
 1960,      0.000067,      0.000026,      0.000014,      0.000263
 1965,      0.000067,      0.000026,      0.000013,      0.000263
 1970,      0.000068,      0.000025,      0.000012,      0.000264
 1975,      0.000068,      0.000024,      0.000012,      0.000265
 1980,      0.000068,      0.000024,      0.000011,      0.000266
 1985,      0.000068,      0.000024,      0.000010,      0.000266
 1990,      0.000068,      0.000023,      0.000010,      0.000264
 1995,      0.000068,      0.000023,      0.000010,      0.000262
 2000,      0.000068,      0.000023,      0.000010,      0.000259
