  x,y,z,rho,u,v,w,p
    -0.711622,      0.380371,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.704017,      0.394270,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.696140,      0.408017,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.687990,      0.421603,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.679579,      0.435028,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.670914,      0.448291,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.661978,      0.461373,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.652790,      0.474284,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.643359,      0.487003,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.633666,      0.499549,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.623741,      0.511885,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.613564,      0.524039,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.603165,      0.535981,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.592524,      0.547721,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.581651,      0.559250,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.570567,      0.570567,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.559250,      0.581651,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.547721,      0.592524,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.535981,      0.603165,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.524039,      0.613564,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.511885,      0.623741,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.499549,      0.633666,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.487003,      0.643359,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.474284,      0.652790,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.461373,      0.661978,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.448291,      0.670914,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.435028,      0.679579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.421603,      0.687990,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.408017,      0.696140,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.394270,      0.704017,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.380371,      0.711622,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.366321,      0.718955,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.352140,      0.726005,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.337817,      0.732773,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.323364,      0.739269,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.308789,      0.745472,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.294093,      0.751392,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.279277,      0.757020,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.264360,      0.762356,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.249341,      0.767409,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.234232,      0.772150,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.219022,      0.776598,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.203731,      0.780753,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.188370,      0.784606,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.172928,      0.788147,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.157416,      0.791394,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.141852,      0.794329,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.126229,      0.796962,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.110555,      0.799291,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.094841,      0.801299,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.079086,      0.803013,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.063311,      0.804406,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.047506,      0.805495,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.031681,      0.806271,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.015845,      0.806745,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.000000,      0.806897,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.017670,      0.807067,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.037110,      0.807257,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.058490,      0.807467,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.082010,      0.807707,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.107880,      0.807957,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.136340,      0.808237,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.167640,      0.808547,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.202080,      0.808877,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.239950,      0.809257,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     0.281620,      0.809657,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.239970,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.202090,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.167650,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.136340,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.813793,     -0.107880,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
